website_link,college_name,course_name,2021 closing rank,2020 closing rank,Category,opening_home_state_rank,closing_home_state_rank
https://www.careers360.com/colleges/annai-veilankannis-college-of-engineering-chennai/cut-off,"Annai Veilankanni's College of Engineering, Chennai",BE Mechanical Engineering,136756,95617,General,55952,136756
https://www.careers360.com/colleges/apollo-engineering-college-chennai/cut-off,"Apollo Engineering College, Chennai",BE Aeronautical Engineering,135855,109241,General,39881,135855
https://www.careers360.com/colleges/apollo-engineering-college-chennai/cut-off,"Apollo Engineering College, Chennai",BE Computer Science and Engineering,60950,90743,General,18224,60950
https://www.careers360.com/colleges/apollo-engineering-college-chennai/cut-off,"Apollo Engineering College, Chennai",BE Electrical and Electronics Engineering,92897,110273,General,88658,92897
https://www.careers360.com/colleges/apollo-engineering-college-chennai/cut-off,"Apollo Engineering College, Chennai",BE Electronics and Communication Engineering,117028,102195,General,46168,117028
https://www.careers360.com/colleges/apollo-engineering-college-chennai/cut-off,"Apollo Engineering College, Chennai",BE Mechanical Engineering,124204,NA,General,103973,124204
https://www.careers360.com/colleges/arifa-institute-of-technology-thirukkuvalai/cut-off,"Arifa Institute of Technology, Thirukkuvalai",BE Computer Science and Engineering,114534,105052,General,40093,114534
https://www.careers360.com/colleges/arifa-institute-of-technology-thirukkuvalai/cut-off,"Arifa Institute of Technology, Thirukkuvalai",BE Electrical and Electronics Engineering,127574,108806,General,101739,127574
https://www.careers360.com/colleges/arifa-institute-of-technology-thirukkuvalai/cut-off,"Arifa Institute of Technology, Thirukkuvalai",BE Electronics and Communication Engineering,99082,109291,General,62102,99082
https://www.careers360.com/colleges/arifa-institute-of-technology-thirukkuvalai/cut-off,"Arifa Institute of Technology, Thirukkuvalai",BE Mechanical Engineering,136791,103239,General,111195,136791
https://www.careers360.com/colleges/arasu-engineering-college-kumbakonam/cut-off,"Arasu Engineering College, Kumbakonam",BE Agriculture Engineering,136013,100261,General,47699,136013
https://www.careers360.com/colleges/arasu-engineering-college-kumbakonam/cut-off,"Arasu Engineering College, Kumbakonam",BE Automobile Engineering,133751,83186,General,38697,133751
https://www.careers360.com/colleges/arasu-engineering-college-kumbakonam/cut-off,"Arasu Engineering College, Kumbakonam",BE Biomedical Engineering,124435,85820,General,30334,124435
https://www.careers360.com/colleges/arasu-engineering-college-kumbakonam/cut-off,"Arasu Engineering College, Kumbakonam",BE Civil Engineering,100331,109351,General,66807,100331
https://www.careers360.com/colleges/arasu-engineering-college-kumbakonam/cut-off,"Arasu Engineering College, Kumbakonam",BE Computer Science and Engineering,77201,92158,General,21538,77201
https://www.careers360.com/colleges/arasu-engineering-college-kumbakonam/cut-off,"Arasu Engineering College, Kumbakonam",BE Electrical and Electronics Engineering,135266,109856,General,96536,135266
https://www.careers360.com/colleges/arasu-engineering-college-kumbakonam/cut-off,"Arasu Engineering College, Kumbakonam",BE Electronics and Communication Engineering,125102,108136,General,42435,125102
https://www.careers360.com/colleges/arasu-engineering-college-kumbakonam/cut-off,"Arasu Engineering College, Kumbakonam",BE Mechanical Engineering,134667,110229,General,69444,134667
https://www.careers360.com/colleges/arulmigu-meenakshi-amman-college-of-engineering-tiruvannamalai/cut-off,"Arulmigu Meenakshi Amman College of Engineering, Tiruvannamalai",B.Tech Biotechnology,135320,93122,General,97815,135320
https://www.careers360.com/colleges/arulmigu-meenakshi-amman-college-of-engineering-tiruvannamalai/cut-off,"Arulmigu Meenakshi Amman College of Engineering, Tiruvannamalai",B.Tech Chemical Engineering,130667,37795,General,63845,130667
https://www.careers360.com/colleges/arulmigu-meenakshi-amman-college-of-engineering-tiruvannamalai/cut-off,"Arulmigu Meenakshi Amman College of Engineering, Tiruvannamalai",B.Tech Information Technology,91724,109843,General,78078,91724
https://www.careers360.com/colleges/arulmigu-meenakshi-amman-college-of-engineering-tiruvannamalai/cut-off,"Arulmigu Meenakshi Amman College of Engineering, Tiruvannamalai",BE Civil Engineering,135590,NA,General,135590,135590
https://www.careers360.com/colleges/arulmigu-meenakshi-amman-college-of-engineering-tiruvannamalai/cut-off,"Arulmigu Meenakshi Amman College of Engineering, Tiruvannamalai",BE Computer Science and Engineering,118382,102075,General,42629,118382
https://www.careers360.com/colleges/arulmigu-meenakshi-amman-college-of-engineering-tiruvannamalai/cut-off,"Arulmigu Meenakshi Amman College of Engineering, Tiruvannamalai",BE Mechanical Engineering,134750,69086,General,108765,134750
https://www.careers360.com/colleges/ariyalur-engineering-college-ariyalur/cut-off,"Ariyalur Engineering College, Ariyalur",BE Computer Science and Engineering,102496,106651,General,58927,102496
https://www.careers360.com/colleges/ariyalur-engineering-college-ariyalur/cut-off,"Ariyalur Engineering College, Ariyalur",BE Electrical and Electronics Engineering,136021,110597,General,64924,136021
https://www.careers360.com/colleges/ariyalur-engineering-college-ariyalur/cut-off,"Ariyalur Engineering College, Ariyalur",BE Electronics and Communication Engineering,135838,NA,General,60787,135838
https://www.careers360.com/colleges/ariyalur-engineering-college-ariyalur/cut-off,"Ariyalur Engineering College, Ariyalur",BE Mechanical Engineering,134149,110200,General,59501,134149
https://www.careers360.com/colleges/arjun-college-of-technology-kinathukadavu/cut-off,"Arjun College of Technology, Kinathukadavu",B.Tech Artificial Intelligence and Data Science,131598,96439,General,38968,131598
https://www.careers360.com/colleges/arjun-college-of-technology-kinathukadavu/cut-off,"Arjun College of Technology, Kinathukadavu",B.Tech Computer Science and Business Systems,135824,NA,General,135824,135824
https://www.careers360.com/colleges/arjun-college-of-technology-kinathukadavu/cut-off,"Arjun College of Technology, Kinathukadavu",BE Civil Engineering,112004,NA,General,112004,112004
https://www.careers360.com/colleges/arjun-college-of-technology-kinathukadavu/cut-off,"Arjun College of Technology, Kinathukadavu",BE Computer Science and Engineering,130736,103975,General,25203,130736
https://www.careers360.com/colleges/arjun-college-of-technology-kinathukadavu/cut-off,"Arjun College of Technology, Kinathukadavu",BE Electronics and Communication Engineering,73020,104875,General,73020,73020
https://www.careers360.com/colleges/arjun-college-of-technology-kinathukadavu/cut-off,"Arjun College of Technology, Kinathukadavu",BE Mechanical Engineering,111621,108857,General,108104,111621
https://www.careers360.com/colleges/arulmurugan-college-of-engineering-karur/cut-off,"Arulmurugan College of Engineering, Karur",BE Electrical and Electronics Engineering,91688,NA,General,74437,91688
https://www.careers360.com/colleges/arulmurugan-college-of-engineering-karur/cut-off,"Arulmurugan College of Engineering, Karur",BE Mechanical Engineering,64874,98164,General,64874,64874
https://www.careers360.com/colleges/asian-college-of-engineering-and-technology-coimbatore/cut-off,"Asian College of Engineering and Technology, Coimbatore",BE Agriculture Engineering,118322,NA,General,55471,118322
https://www.careers360.com/colleges/asian-college-of-engineering-and-technology-coimbatore/cut-off,"Asian College of Engineering and Technology, Coimbatore",BE Biomedical Engineering,98335,100116,General,40118,98335
https://www.careers360.com/colleges/asian-college-of-engineering-and-technology-coimbatore/cut-off,"Asian College of Engineering and Technology, Coimbatore",BE Computer Science and Engineering,121580,108860,General,35321,121580
https://www.careers360.com/colleges/asian-college-of-engineering-and-technology-coimbatore/cut-off,"Asian College of Engineering and Technology, Coimbatore",BE Electrical and Electronics Engineering,136614,105369,General,129484,136614
https://www.careers360.com/colleges/asian-college-of-engineering-and-technology-coimbatore/cut-off,"Asian College of Engineering and Technology, Coimbatore",BE Mechanical Engineering,134256,110853,General,104276,134256
https://www.careers360.com/colleges/arunai-engineering-college-tiruvannamalai/cut-off,"Arunai Engineering College, Tiruvannamalai",B.Tech Biotechnology,53999,72784,General,7769,53999
https://www.careers360.com/colleges/arunai-engineering-college-tiruvannamalai/cut-off,"Arunai Engineering College, Tiruvannamalai",B.Tech Chemical Engineering,108376,80901,General,65745,108376
https://www.careers360.com/colleges/arunai-engineering-college-tiruvannamalai/cut-off,"Arunai Engineering College, Tiruvannamalai",B.Tech Information Technology,43055,69480,General,15383,43055
https://www.careers360.com/colleges/arunai-engineering-college-tiruvannamalai/cut-off,"Arunai Engineering College, Tiruvannamalai",BE Civil Engineering,134381,106867,General,14125,134381
https://www.careers360.com/colleges/arunai-engineering-college-tiruvannamalai/cut-off,"Arunai Engineering College, Tiruvannamalai",BE Computer Science and Engineering,46363,62639,General,11169,46363
https://www.careers360.com/colleges/arunai-engineering-college-tiruvannamalai/cut-off,"Arunai Engineering College, Tiruvannamalai",BE Electrical and Electronics Engineering,65392,69132,General,23310,65392
https://www.careers360.com/colleges/arunai-engineering-college-tiruvannamalai/cut-off,"Arunai Engineering College, Tiruvannamalai",BE Electronics and Communication Engineering,67370,64045,General,868,67370
https://www.careers360.com/colleges/arunai-engineering-college-tiruvannamalai/cut-off,"Arunai Engineering College, Tiruvannamalai",BE Mechanical Engineering,88367,96322,General,41048,88367
https://www.careers360.com/colleges/arunachala-college-of-engineering-for-women-nagercoil/cut-off,"Arunachala College of Engineering for Women, Nagercoil",BE Artificial Intelligence and Data Science,77520,NA,General,35229,77520
https://www.careers360.com/colleges/arunachala-college-of-engineering-for-women-nagercoil/cut-off,"Arunachala College of Engineering for Women, Nagercoil",BE Civil Engineering,86512,106643,General,19635,86512
https://www.careers360.com/colleges/arunachala-college-of-engineering-for-women-nagercoil/cut-off,"Arunachala College of Engineering for Women, Nagercoil",BE Computer Science and Engineering,47081,57058,General,5752,47081
https://www.careers360.com/colleges/arunachala-college-of-engineering-for-women-nagercoil/cut-off,"Arunachala College of Engineering for Women, Nagercoil",BE Electrical and Electronics Engineering,120435,88539,General,3559,120435
https://www.careers360.com/colleges/arunachala-college-of-engineering-for-women-nagercoil/cut-off,"Arunachala College of Engineering for Women, Nagercoil",BE Electronics and Communication Engineering,65756,71133,General,1800,65756
https://www.careers360.com/colleges/asan-memorial-college-of-engineering-and-technology-kancheepuram/cut-off,"Asan Memorial College of Engineering and Technology, Kancheepuram",BE Computer Science and Engineering,124682,NA,General,71288,124682
https://www.careers360.com/colleges/bethlahem-institute-of-engineering-kanyakumari/cut-off,"Bethlahem Institute of Engineering, Kanyakumari",B.Tech Information Technology,100995,110455,General,66487,100995
https://www.careers360.com/colleges/bethlahem-institute-of-engineering-kanyakumari/cut-off,"Bethlahem Institute of Engineering, Kanyakumari",BE Automobile Engineering,117693,70876,General,68090,117693
https://www.careers360.com/colleges/bethlahem-institute-of-engineering-kanyakumari/cut-off,"Bethlahem Institute of Engineering, Kanyakumari",BE Civil Engineering,121276,101441,General,41202,121276
https://www.careers360.com/colleges/bethlahem-institute-of-engineering-kanyakumari/cut-off,"Bethlahem Institute of Engineering, Kanyakumari",BE Computer Science and Engineering,80946,80176,General,18794,80946
https://www.careers360.com/colleges/bethlahem-institute-of-engineering-kanyakumari/cut-off,"Bethlahem Institute of Engineering, Kanyakumari",BE Electrical and Electronics Engineering,128713,97366,General,95727,128713
